Index, Time, t(seconds), T1,T2,T3,T4,T5,T6,T7,T8,Tenv,Tavg,Tmin,Tmax,Trange,Tsigma
1241, 2024/3/28 23:22:35, 1386.17, 28.98,22.10,19.66,--,--,--,--,--,21.89,23.58, 19.66, 28.98, 9.32, 4.833053
1242, 2024/3/28 23:22:36, 1387.17, 28.98,22.10,19.64,--,--,--,--,--,21.89,23.57, 19.64, 28.98, 9.34, 4.841171
1243, 2024/3/28 23:22:37, 1388.17, 29.02,22.11,19.67,--,--,--,--,--,21.90,23.60, 19.67, 29.02, 9.35, 4.849813
1244, 2024/3/28 23:22:38, 1389.17, 28.96,22.07,19.70,--,--,--,--,--,21.89,23.58, 19.70, 28.96, 9.26, 4.810345
1245, 2024/3/28 23:22:39, 1390.18, 28.96,22.12,19.70,--,--,--,--,--,21.89,23.59, 19.70, 28.96, 9.26, 4.802594
1246, 2024/3/28 23:22:40, 1391.18, 28.98,22.13,19.72,--,--,--,--,--,21.89,23.61, 19.72, 28.98, 9.26, 4.804136
1247, 2024/3/28 23:22:41, 1392.18, 28.92,22.09,19.78,--,--,--,--,--,21.88,23.60, 19.78, 28.92, 9.14, 4.752623
1248, 2024/3/28 23:22:42, 1393.18, 28.97,22.12,19.77,--,--,--,--,--,21.89,23.62, 19.77, 28.97, 9.20, 4.779904
1249, 2024/3/28 23:22:43, 1394.18, 28.95,22.09,19.77,--,--,--,--,--,21.89,23.60, 19.77, 28.95, 9.18, 4.773440
1250, 2024/3/28 23:22:44, 1395.18, 28.97,22.11,19.78,--,--,--,--,--,21.89,23.62, 19.78, 28.97, 9.19, 4.777455
1251, 2024/3/28 23:22:45, 1396.18, 29.01,22.13,19.79,--,--,--,--,--,21.89,23.64, 19.79, 29.01, 9.22, 4.792677
1252, 2024/3/28 23:22:46, 1397.19, 29.00,22.13,19.77,--,--,--,--,--,21.89,23.63, 19.77, 29.00, 9.23, 4.795126
1253, 2024/3/28 23:22:47, 1398.19, 29.03,22.09,19.74,--,--,--,--,--,21.87,23.62, 19.74, 29.03, 9.29, 4.830292
1254, 2024/3/28 23:22:48, 1399.19, 29.00,22.10,19.75,--,--,--,--,--,21.89,23.62, 19.75, 29.00, 9.25, 4.807892
1255, 2024/3/28 23:22:49, 1400.19, 28.95,22.15,19.72,--,--,--,--,--,21.89,23.61, 19.72, 28.95, 9.23, 4.784313
1256, 2024/3/28 23:22:50, 1401.19, 28.92,22.11,19.74,--,--,--,--,--,21.89,23.59, 19.74, 28.92, 9.18, 4.765595
1257, 2024/3/28 23:22:51, 1402.19, 28.95,22.07,19.75,--,--,--,--,--,21.88,23.59, 19.75, 28.95, 9.20, 4.784643
1258, 2024/3/28 23:22:52, 1403.19, 28.99,22.15,19.77,--,--,--,--,--,21.90,23.64, 19.77, 28.99, 9.22, 4.786412
1259, 2024/3/28 23:22:53, 1404.20, 29.00,22.13,19.74,--,--,--,--,--,21.89,23.62, 19.74, 29.00, 9.26, 4.807229
1260, 2024/3/28 23:22:54, 1405.20, 28.99,22.09,19.78,--,--,--,--,--,21.88,23.62, 19.78, 28.99, 9.21, 4.791837
1261, 2024/3/28 23:22:55, 1406.20, 28.94,22.10,19.79,--,--,--,--,--,21.89,23.61, 19.79, 28.94, 9.15, 4.758223
1262, 2024/3/28 23:22:57, 1407.20, 28.91,22.11,19.81,--,--,--,--,--,21.87,23.61, 19.81, 28.91, 9.10, 4.731805
1263, 2024/3/28 23:22:58, 1408.20, 28.87,22.09,19.80,--,--,--,--,--,21.88,23.59, 19.80, 28.87, 9.07, 4.716591
1264, 2024/3/28 23:22:59, 1409.20, 28.84,22.13,19.80,--,--,--,--,--,21.89,23.59, 19.80, 28.84, 9.04, 4.693518
1265, 2024/3/28 23:23:00, 1410.20, 28.86,22.13,19.81,--,--,--,--,--,21.89,23.60, 19.81, 28.86, 9.05, 4.700672
1266, 2024/3/28 23:23:01, 1411.21, 28.90,22.09,19.75,--,--,--,--,--,21.90,23.58, 19.75, 28.90, 9.15, 4.753492
1267, 2024/3/28 23:23:02, 1412.21, 28.89,22.13,19.75,--,--,--,--,--,21.89,23.59, 19.75, 28.89, 9.14, 4.741689
1268, 2024/3/28 23:23:03, 1413.21, 28.93,22.15,19.78,--,--,--,--,--,21.89,23.62, 19.78, 28.93, 9.15, 4.748822
1269, 2024/3/28 23:23:04, 1414.21, 28.95,22.10,19.79,--,--,--,--,--,21.89,23.61, 19.79, 28.95, 9.16, 4.763824
1270, 2024/3/28 23:23:05, 1415.21, 28.92,22.13,19.83,--,--,--,--,--,21.89,23.63, 19.83, 28.92, 9.09, 4.726207
1271, 2024/3/28 23:23:06, 1416.21, 28.83,22.13,19.79,--,--,--,--,--,21.89,23.58, 19.79, 28.83, 9.04, 4.691965
1272, 2024/3/28 23:23:07, 1417.21, 28.83,22.14,19.77,--,--,--,--,--,21.89,23.58, 19.77, 28.83, 9.06, 4.698519
1273, 2024/3/28 23:23:08, 1418.22, 28.75,22.16,19.79,--,--,--,--,--,21.89,23.57, 19.79, 28.75, 8.96, 4.642674
1274, 2024/3/28 23:23:09, 1419.22, 28.73,22.13,19.78,--,--,--,--,--,21.87,23.55, 19.78, 28.73, 8.95, 4.640134
1275, 2024/3/28 23:23:10, 1420.22, 28.78,22.11,19.75,--,--,--,--,--,21.88,23.55, 19.75, 28.78, 9.03, 4.683293
1276, 2024/3/28 23:23:11, 1421.22, 28.81,22.13,19.76,--,--,--,--,--,21.88,23.57, 19.76, 28.81, 9.05, 4.692934
1277, 2024/3/28 23:23:12, 1422.22, 28.87,22.13,19.77,--,--,--,--,--,21.89,23.59, 19.77, 28.87, 9.10, 4.722414
1278, 2024/3/28 23:23:13, 1423.22, 28.90,22.13,19.80,--,--,--,--,--,21.89,23.61, 19.80, 28.90, 9.10, 4.727082
1279, 2024/3/28 23:23:14, 1424.22, 28.85,22.13,19.79,--,--,--,--,--,21.89,23.59, 19.79, 28.85, 9.06, 4.703148
1280, 2024/3/28 23:23:15, 1425.22, 28.86,22.14,19.71,--,--,--,--,--,21.89,23.57, 19.71, 28.86, 9.15, 4.739654
1281, 2024/3/28 23:23:16, 1426.23, 28.83,22.13,19.71,--,--,--,--,--,21.88,23.56, 19.71, 28.83, 9.12, 4.724420
1282, 2024/3/28 23:23:17, 1427.23, 28.83,22.12,19.73,--,--,--,--,--,21.89,23.56, 19.73, 28.83, 9.10, 4.717806
1283, 2024/3/28 23:23:18, 1428.23, 28.78,22.12,19.81,--,--,--,--,--,21.88,23.57, 19.81, 28.78, 8.97, 4.657478
1284, 2024/3/28 23:23:19, 1429.23, 28.78,22.12,19.81,--,--,--,--,--,21.88,23.57, 19.81, 28.78, 8.97, 4.657478
1285, 2024/3/28 23:23:20, 1430.23, 28.84,22.13,19.83,--,--,--,--,--,21.88,23.60, 19.83, 28.84, 9.01, 4.681421
1286, 2024/3/28 23:23:21, 1431.23, 28.88,22.17,19.86,--,--,--,--,--,21.89,23.64, 19.86, 28.88, 9.02, 4.685447
1287, 2024/3/28 23:23:22, 1432.23, 28.93,22.14,19.87,--,--,--,--,--,21.89,23.65, 19.87, 28.93, 9.06, 4.714174
1288, 2024/3/28 23:23:23, 1433.24, 28.92,22.13,19.87,--,--,--,--,--,21.89,23.64, 19.87, 28.92, 9.05, 4.710169
1289, 2024/3/28 23:23:24, 1434.24, 28.87,22.11,19.91,--,--,--,--,--,21.88,23.63, 19.91, 28.87, 8.96, 4.669387
1290, 2024/3/28 23:23:25, 1435.24, 28.80,22.15,19.89,--,--,--,--,--,21.88,23.61, 19.89, 28.80, 8.91, 4.631741
1291, 2024/3/28 23:23:26, 1436.24, 28.77,22.14,19.92,--,--,--,--,--,21.87,23.61, 19.92, 28.77, 8.85, 4.604488
1292, 2024/3/28 23:23:27, 1437.24, 28.82,22.17,19.83,--,--,--,--,--,21.89,23.61, 19.83, 28.82, 8.99, 4.664015
1293, 2024/3/28 23:23:28, 1438.24, 28.87,22.15,19.79,--,--,--,--,--,21.87,23.60, 19.79, 28.87, 9.08, 4.711235
1294, 2024/3/28 23:23:29, 1439.24, 28.93,22.14,19.76,--,--,--,--,--,21.89,23.61, 19.76, 28.93, 9.17, 4.758457
1295, 2024/3/28 23:23:30, 1440.25, 29.02,22.16,19.78,--,--,--,--,--,21.89,23.65, 19.78, 29.02, 9.24, 4.797594
1296, 2024/3/28 23:23:31, 1441.25, 29.00,22.14,19.77,--,--,--,--,--,21.90,23.64, 19.77, 29.00, 9.23, 4.793561
1297, 2024/3/28 23:23:32, 1442.25, 28.95,22.13,19.75,--,--,--,--,--,21.89,23.61, 19.75, 28.95, 9.20, 4.775229
1298, 2024/3/28 23:23:33, 1443.25, 28.89,22.19,19.76,--,--,--,--,--,21.90,23.61, 19.76, 28.89, 9.13, 4.728492
1299, 2024/3/28 23:23:34, 1444.25, 28.90,22.16,19.70,--,--,--,--,--,21.89,23.59, 19.70, 28.90, 9.20, 4.763036
1300, 2024/3/28 23:23:35, 1445.25, 28.83,22.15,19.71,--,--,--,--,--,21.89,23.56, 19.71, 28.83, 9.12, 4.721413
1301, 2024/3/28 23:23:36, 1446.25, 28.83,22.14,19.70,--,--,--,--,--,21.89,23.56, 19.70, 28.83, 9.13, 4.726988
1302, 2024/3/28 23:23:37, 1447.26, 28.85,22.14,19.62,--,--,--,--,--,21.87,23.54, 19.62, 28.85, 9.23, 4.770872
1303, 2024/3/28 23:23:38, 1448.26, 28.86,22.18,19.63,--,--,--,--,--,21.88,23.56, 19.63, 28.86, 9.23, 4.766513
1304, 2024/3/28 23:23:39, 1449.26, 28.93,22.19,19.62,--,--,--,--,--,21.89,23.58, 19.62, 28.93, 9.31, 4.808129
1305, 2024/3/28 23:23:40, 1450.26, 28.97,22.18,19.66,--,--,--,--,--,21.89,23.60, 19.66, 28.97, 9.31, 4.815437
1306, 2024/3/28 23:23:41, 1451.26, 28.95,22.14,19.65,--,--,--,--,--,21.88,23.58, 19.65, 28.95, 9.30, 4.814323
1307, 2024/3/28 23:23:42, 1452.26, 28.89,22.14,19.63,--,--,--,--,--,21.88,23.55, 19.63, 28.89, 9.26, 4.789053
1308, 2024/3/28 23:23:43, 1453.27, 28.84,22.15,19.59,--,--,--,--,--,21.88,23.53, 19.59, 28.84, 9.25, 4.776195
1309, 2024/3/28 23:23:44, 1454.27, 28.85,22.18,19.60,--,--,--,--,--,21.87,23.54, 19.60, 28.85, 9.25, 4.773324
1310, 2024/3/28 23:23:45, 1455.27, 28.83,22.16,19.59,--,--,--,--,--,21.89,23.53, 19.59, 28.83, 9.24, 4.769195
1311, 2024/3/28 23:23:46, 1456.27, 28.85,22.20,19.56,--,--,--,--,--,21.88,23.54, 19.56, 28.85, 9.29, 4.787068
1312, 2024/3/28 23:23:47, 1457.27, 28.85,22.19,19.59,--,--,--,--,--,21.89,23.54, 19.59, 28.85, 9.26, 4.776036
1313, 2024/3/28 23:23:48, 1458.27, 28.85,22.17,19.63,--,--,--,--,--,21.88,23.55, 19.63, 28.85, 9.22, 4.762394
1314, 2024/3/28 23:23:49, 1459.27, 28.82,22.15,19.64,--,--,--,--,--,21.87,23.54, 19.64, 28.82, 9.18, 4.744498
1315, 2024/3/28 23:23:50, 1460.27, 28.82,22.18,19.63,--,--,--,--,--,21.88,23.54, 19.63, 28.82, 9.19, 4.744265
1316, 2024/3/28 23:23:51, 1461.27, 28.83,22.17,19.66,--,--,--,--,--,21.88,23.55, 19.66, 28.83, 9.17, 4.738927
1317, 2024/3/28 23:23:52, 1462.28, 28.76,22.15,19.68,--,--,--,--,--,21.89,23.53, 19.68, 28.76, 9.08, 4.694668
1318, 2024/3/28 23:23:53, 1463.28, 28.77,22.15,19.65,--,--,--,--,--,21.88,23.52, 19.65, 28.77, 9.12, 4.712554
1319, 2024/3/28 23:23:54, 1464.28, 28.75,22.13,19.66,--,--,--,--,--,21.88,23.51, 19.66, 28.75, 9.09, 4.700239
1320, 2024/3/28 23:23:55, 1465.28, 28.69,22.13,19.63,--,--,--,--,--,21.89,23.48, 19.63, 28.69, 9.06, 4.679161
1321, 2024/3/28 23:23:56, 1466.28, 28.70,22.12,19.66,--,--,--,--,--,21.88,23.49, 19.66, 28.70, 9.04, 4.673858
1322, 2024/3/28 23:23:57, 1467.28, 28.69,22.10,19.68,--,--,--,--,--,21.88,23.49, 19.68, 28.69, 9.01, 4.663057
1323, 2024/3/28 23:23:58, 1468.28, 28.68,22.14,19.73,--,--,--,--,--,21.89,23.52, 19.73, 28.68, 8.95, 4.631094
1324, 2024/3/28 23:23:59, 1469.29, 28.74,22.15,19.74,--,--,--,--,--,21.88,23.54, 19.74, 28.74, 9.00, 4.658976
1325, 2024/3/28 23:24:00, 1470.29, 28.83,22.15,19.77,--,--,--,--,--,21.88,23.58, 19.77, 28.83, 9.06, 4.696991
1326, 2024/3/28 23:24:01, 1471.29, 28.87,22.17,19.78,--,--,--,--,--,21.89,23.61, 19.78, 28.87, 9.09, 4.712221
1327, 2024/3/28 23:24:02, 1472.29, 28.86,22.13,19.78,--,--,--,--,--,21.88,23.59, 19.78, 28.86, 9.08, 4.712782
1328, 2024/3/28 23:24:03, 1473.29, 28.88,22.15,19.72,--,--,--,--,--,21.88,23.58, 19.72, 28.88, 9.16, 4.745233
1329, 2024/3/28 23:24:04, 1474.29, 28.85,22.16,19.74,--,--,--,--,--,21.89,23.58, 19.74, 28.85, 9.11, 4.718838
1330, 2024/3/28 23:24:05, 1475.29, 28.85,22.17,19.75,--,--,--,--,--,21.90,23.59, 19.75, 28.85, 9.10, 4.713258
1331, 2024/3/28 23:24:06, 1476.30, 28.82,22.15,19.76,--,--,--,--,--,21.88,23.58, 19.76, 28.82, 9.06, 4.695471
1332, 2024/3/28 23:24:07, 1477.30, 28.82,22.17,19.77,--,--,--,--,--,21.88,23.59, 19.77, 28.82, 9.05, 4.688373
1333, 2024/3/28 23:24:08, 1478.30, 28.86,22.13,19.81,--,--,--,--,--,21.88,23.60, 19.81, 28.86, 9.05, 4.700672
1334, 2024/3/28 23:24:09, 1479.30, 28.88,22.18,19.79,--,--,--,--,--,21.88,23.62, 19.79, 28.88, 9.09, 4.712220
1335, 2024/3/28 23:24:10, 1480.30, 28.92,22.19,19.83,--,--,--,--,--,21.88,23.65, 19.83, 28.92, 9.09, 4.716823
1336, 2024/3/28 23:24:11, 1481.30, 28.93,22.18,19.84,--,--,--,--,--,21.88,23.65, 19.84, 28.93, 9.09, 4.719928
1337, 2024/3/28 23:24:12, 1482.30, 28.95,22.19,19.88,--,--,--,--,--,21.89,23.67, 19.88, 28.95, 9.07, 4.713431
1338, 2024/3/28 23:24:13, 1483.31, 29.00,22.21,19.84,--,--,--,--,--,21.88,23.68, 19.84, 29.00, 9.16, 4.754412
1339, 2024/3/28 23:24:14, 1484.31, 29.00,22.23,19.82,--,--,--,--,--,21.88,23.68, 19.82, 29.00, 9.18, 4.759437
1340, 2024/3/28 23:24:15, 1485.31, 29.05,22.20,19.78,--,--,--,--,--,21.88,23.68, 19.78, 29.05, 9.27, 4.808183
1341, 2024/3/28 23:24:16, 1486.31, 29.06,22.16,19.78,--,--,--,--,--,21.89,23.67, 19.78, 29.06, 9.28, 4.819971
1342, 2024/3/28 23:24:17, 1487.31, 29.02,22.23,19.76,--,--,--,--,--,21.89,23.67, 19.76, 29.02, 9.26, 4.795007
1343, 2024/3/28 23:24:18, 1488.31, 28.98,22.19,19.77,--,--,--,--,--,21.88,23.65, 19.77, 28.98, 9.21, 4.774665
1344, 2024/3/28 23:24:19, 1489.31, 28.97,22.22,19.79,--,--,--,--,--,21.88,23.66, 19.79, 28.97, 9.18, 4.756395
1345, 2024/3/28 23:24:20, 1490.32, 28.96,22.24,19.78,--,--,--,--,--,21.89,23.66, 19.78, 28.96, 9.18, 4.751881
1346, 2024/3/28 23:24:21, 1491.32, 29.00,22.18,19.71,--,--,--,--,--,21.87,23.63, 19.71, 29.00, 9.29, 4.811747
1347, 2024/3/28 23:24:22, 1492.32, 29.05,22.16,19.68,--,--,--,--,--,21.88,23.63, 19.68, 29.05, 9.37, 4.854883
1348, 2024/3/28 23:24:23, 1493.32, 29.11,22.15,19.68,--,--,--,--,--,21.87,23.65, 19.68, 29.11, 9.43, 4.889913
1349, 2024/3/28 23:24:24, 1494.32, 29.10,22.21,19.61,--,--,--,--,--,21.89,23.64, 19.61, 29.10, 9.49, 4.903946
1350, 2024/3/28 23:24:25, 1495.32, 29.15,22.22,19.56,--,--,--,--,--,21.88,23.64, 19.56, 29.15, 9.59, 4.950901
1351, 2024/3/28 23:24:26, 1496.32, 29.14,22.18,19.58,--,--,--,--,--,21.88,23.63, 19.58, 29.14, 9.56, 4.942929
1352, 2024/3/28 23:24:27, 1497.32, 29.16,22.21,19.58,--,--,--,--,--,21.88,23.65, 19.58, 29.16, 9.58, 4.949677
1353, 2024/3/28 23:24:28, 1498.33, 29.12,22.17,19.62,--,--,--,--,--,21.87,23.64, 19.62, 29.12, 9.50, 4.916892
1354, 2024/3/28 23:24:29, 1499.33, 29.18,22.17,19.60,--,--,--,--,--,21.87,23.65, 19.60, 29.18, 9.58, 4.958518
1355, 2024/3/28 23:24:30, 1500.33, 29.20,22.20,19.63,--,--,--,--,--,21.87,23.68, 19.63, 29.20, 9.57, 4.952940
1356, 2024/3/28 23:24:31, 1501.33, 29.24,22.23,19.68,--,--,--,--,--,21.88,23.72, 19.68, 29.24, 9.56, 4.950357
1357, 2024/3/28 23:24:32, 1502.33, 29.21,22.20,19.63,--,--,--,--,--,21.87,23.68, 19.63, 29.21, 9.58, 4.958517
1358, 2024/3/28 23:24:33, 1503.33, 29.17,22.23,19.67,--,--,--,--,--,21.89,23.69, 19.67, 29.17, 9.50, 4.915405
1359, 2024/3/28 23:24:34, 1504.33, 29.11,22.22,19.64,--,--,--,--,--,21.88,23.66, 19.64, 29.11, 9.47, 4.895738
1360, 2024/3/28 23:24:35, 1505.34, 29.09,22.18,19.64,--,--,--,--,--,21.88,23.64, 19.64, 29.09, 9.45, 4.890504
1361, 2024/3/28 23:24:36, 1506.34, 29.02,22.22,19.71,--,--,--,--,--,21.88,23.65, 19.71, 29.02, 9.31, 4.816917
1362, 2024/3/28 23:24:37, 1507.34, 29.06,22.20,19.76,--,--,--,--,--,21.89,23.67, 19.76, 29.06, 9.30, 4.821880
1363, 2024/3/28 23:24:38, 1508.34, 29.01,22.18,19.80,--,--,--,--,--,21.88,23.66, 19.80, 29.01, 9.21, 4.780822
1364, 2024/3/28 23:24:39, 1509.34, 29.08,22.21,19.77,--,--,--,--,--,21.87,23.69, 19.77, 29.08, 9.31, 4.827467
1365, 2024/3/28 23:24:40, 1510.34, 29.04,22.22,19.85,--,--,--,--,--,21.88,23.70, 19.85, 29.04, 9.19, 4.771188
1366, 2024/3/28 23:24:41, 1511.34, 29.05,22.21,19.90,--,--,--,--,--,21.88,23.72, 19.90, 29.05, 9.15, 4.758224
1367, 2024/3/28 23:24:42, 1512.35, 29.02,22.23,19.94,--,--,--,--,--,21.88,23.73, 19.94, 29.02, 9.08, 4.722190
1368, 2024/3/28 23:24:43, 1513.35, 29.00,22.15,20.03,--,--,--,--,--,21.88,23.73, 20.03, 29.00, 8.97, 4.688245
1369, 2024/3/28 23:24:44, 1514.35, 29.00,22.23,20.02,--,--,--,--,--,21.88,23.75, 20.02, 29.00, 8.98, 4.678985
1370, 2024/3/28 23:24:45, 1515.35, 28.99,22.22,20.03,--,--,--,--,--,21.88,23.75, 20.03, 28.99, 8.96, 4.671021
1371, 2024/3/28 23:24:46, 1516.35, 28.98,22.20,20.02,--,--,--,--,--,21.87,23.73, 20.02, 28.98, 8.96, 4.672658
1372, 2024/3/28 23:24:47, 1517.35, 29.01,22.19,20.03,--,--,--,--,--,21.89,23.74, 20.03, 29.01, 8.98, 4.687189
1373, 2024/3/28 23:24:48, 1518.35, 29.03,22.19,19.98,--,--,--,--,--,21.88,23.73, 19.98, 29.03, 9.05, 4.718267
1374, 2024/3/28 23:24:49, 1519.36, 29.03,22.23,19.92,--,--,--,--,--,21.88,23.73, 19.92, 29.03, 9.11, 4.735826
1375, 2024/3/28 23:24:50, 1520.36, 29.01,22.23,19.81,--,--,--,--,--,21.89,23.68, 19.81, 29.01, 9.20, 4.769082
1376, 2024/3/28 23:24:51, 1521.36, 29.05,22.20,19.87,--,--,--,--,--,21.88,23.71, 19.87, 29.05, 9.18, 4.771857
1377, 2024/3/28 23:24:52, 1522.36, 29.03,22.20,19.97,--,--,--,--,--,21.88,23.73, 19.97, 29.03, 9.06, 4.720620
1378, 2024/3/28 23:24:53, 1523.36, 29.02,22.26,19.94,--,--,--,--,--,21.88,23.74, 19.94, 29.02, 9.08, 4.717454
1379, 2024/3/28 23:24:54, 1524.36, 28.96,22.24,19.95,--,--,--,--,--,21.88,23.72, 19.95, 28.96, 9.01, 4.682992
1380, 2024/3/28 23:24:55, 1525.36, 28.99,22.23,19.92,--,--,--,--,--,21.87,23.71, 19.92, 28.99, 9.07, 4.713432
1381, 2024/3/28 23:24:56, 1526.37, 29.05,22.21,19.86,--,--,--,--,--,21.89,23.71, 19.86, 29.05, 9.19, 4.774309
1382, 2024/3/28 23:24:57, 1527.37, 29.03,22.22,19.85,--,--,--,--,--,21.89,23.70, 19.85, 29.03, 9.18, 4.765597
1383, 2024/3/28 23:24:58, 1528.37, 29.01,22.23,19.81,--,--,--,--,--,21.89,23.68, 19.81, 29.01, 9.20, 4.769082
1384, 2024/3/28 23:24:59, 1529.37, 28.99,22.20,19.86,--,--,--,--,--,21.87,23.68, 19.86, 28.99, 9.13, 4.742302
1385, 2024/3/28 23:25:00, 1530.37, 28.92,22.21,19.82,--,--,--,--,--,21.88,23.65, 19.82, 28.92, 9.10, 4.717807
1386, 2024/3/28 23:25:01, 1531.37, 28.90,22.20,19.86,--,--,--,--,--,21.88,23.65, 19.86, 28.90, 9.04, 4.691963
1387, 2024/3/28 23:25:02, 1532.37, 28.91,22.22,19.86,--,--,--,--,--,21.89,23.66, 19.86, 28.91, 9.05, 4.694467
1388, 2024/3/28 23:25:03, 1533.37, 28.95,22.22,19.80,--,--,--,--,--,21.88,23.66, 19.80, 28.95, 9.15, 4.741164
1389, 2024/3/28 23:25:04, 1534.38, 28.94,22.21,19.84,--,--,--,--,--,21.88,23.66, 19.84, 28.94, 9.10, 4.720872
1390, 2024/3/28 23:25:05, 1535.38, 28.99,22.19,19.95,--,--,--,--,--,21.88,23.71, 19.95, 28.99, 9.04, 4.707781
1391, 2024/3/28 23:25:06, 1536.38, 28.99,22.22,19.92,--,--,--,--,--,21.88,23.71, 19.92, 28.99, 9.07, 4.715008
1392, 2024/3/28 23:25:07, 1537.38, 28.97,22.18,19.82,--,--,--,--,--,21.87,23.66, 19.82, 28.97, 9.15, 4.750373
1393, 2024/3/28 23:25:08, 1538.38, 28.92,22.22,19.80,--,--,--,--,--,21.87,23.65, 19.80, 28.92, 9.12, 4.724419
1394, 2024/3/28 23:25:09, 1539.38, 28.86,22.22,19.79,--,--,--,--,--,21.87,23.62, 19.79, 28.86, 9.07, 4.695023
1395, 2024/3/28 23:25:10, 1540.38, 28.87,22.22,19.76,--,--,--,--,--,21.87,23.62, 19.76, 28.87, 9.11, 4.712858
1396, 2024/3/28 23:25:11, 1541.39, 28.87,22.26,19.79,--,--,--,--,--,21.89,23.64, 19.79, 28.87, 9.08, 4.694665
1397, 2024/3/28 23:25:12, 1542.39, 28.91,22.23,19.85,--,--,--,--,--,21.89,23.66, 19.85, 28.91, 9.06, 4.696992
1398, 2024/3/28 23:25:13, 1543.39, 28.92,22.21,19.86,--,--,--,--,--,21.88,23.66, 19.86, 28.92, 9.06, 4.701598
1399, 2024/3/28 23:25:14, 1544.39, 28.90,22.26,19.95,--,--,--,--,--,21.88,23.70, 19.95, 28.90, 8.95, 4.646290
1400, 2024/3/28 23:25:15, 1545.39, 28.93,22.22,20.05,--,--,--,--,--,21.87,23.73, 20.05, 28.93, 8.88, 4.629390
1401, 2024/3/28 23:25:16, 1546.39, 28.97,22.21,20.20,--,--,--,--,--,21.88,23.79, 20.20, 28.97, 8.77, 4.594391
1402, 2024/3/28 23:25:17, 1547.39, 28.92,22.21,20.22,--,--,--,--,--,21.88,23.78, 20.22, 28.92, 8.70, 4.558402
1403, 2024/3/28 23:25:18, 1548.40, 28.89,22.19,20.23,--,--,--,--,--,21.88,23.77, 20.23, 28.89, 8.66, 4.541057
1404, 2024/3/28 23:25:19, 1549.40, 28.89,22.20,20.19,--,--,--,--,--,21.88,23.76, 20.19, 28.89, 8.70, 4.554964
1405, 2024/3/28 23:25:20, 1550.40, 28.86,22.21,20.08,--,--,--,--,--,21.86,23.72, 20.08, 28.86, 8.78, 4.579808
1406, 2024/3/28 23:25:21, 1551.40, 28.90,22.22,20.03,--,--,--,--,--,21.88,23.72, 20.03, 28.90, 8.87, 4.620522
1407, 2024/3/28 23:25:22, 1552.40, 28.88,22.18,19.99,--,--,--,--,--,21.88,23.68, 19.99, 28.88, 8.89, 4.631741
1408, 2024/3/28 23:25:23, 1553.40, 28.92,22.20,19.92,--,--,--,--,--,21.89,23.68, 19.92, 28.92, 9.00, 4.678973
1409, 2024/3/28 23:25:24, 1554.40, 28.89,22.21,19.87,--,--,--,--,--,21.87,23.66, 19.87, 28.89, 9.02, 4.680783
1410, 2024/3/28 23:25:25, 1555.41, 28.93,22.23,19.85,--,--,--,--,--,21.88,23.67, 19.85, 28.93, 9.08, 4.708165
1411, 2024/3/28 23:25:26, 1556.41, 28.92,22.23,19.81,--,--,--,--,--,21.88,23.65, 19.81, 28.92, 9.11, 4.718837
1412, 2024/3/28 23:25:27, 1557.41, 28.87,22.23,19.82,--,--,--,--,--,21.87,23.64, 19.82, 28.87, 9.05, 4.686865
1413, 2024/3/28 23:25:28, 1558.41, 28.80,22.20,19.83,--,--,--,--,--,21.88,23.61, 19.83, 28.80, 8.97, 4.648255
1414, 2024/3/28 23:25:29, 1559.41, 28.79,22.24,19.84,--,--,--,--,--,21.87,23.62, 19.84, 28.79, 8.95, 4.632583
1415, 2024/3/28 23:25:30, 1560.41, 28.84,22.20,19.92,--,--,--,--,--,21.88,23.65, 19.92, 28.84, 8.92, 4.634191
1416, 2024/3/28 23:25:31, 1561.41, 28.85,22.17,19.91,--,--,--,--,--,21.87,23.64, 19.91, 28.85, 8.94, 4.648540
1417, 2024/3/28 23:25:32, 1562.42, 28.91,22.21,19.89,--,--,--,--,--,21.88,23.67, 19.89, 28.91, 9.02, 4.683887
1418, 2024/3/28 23:25:33, 1563.42, 28.89,22.20,19.93,--,--,--,--,--,21.88,23.67, 19.93, 28.89, 8.96, 4.658158
1419, 2024/3/28 23:25:34, 1564.42, 28.88,22.21,19.84,--,--,--,--,--,21.87,23.64, 19.84, 28.88, 9.04, 4.687346
1420, 2024/3/28 23:25:35, 1565.42, 28.86,22.18,19.83,--,--,--,--,--,21.87,23.62, 19.83, 28.86, 9.03, 4.684832
1421, 2024/3/28 23:25:36, 1566.42, 28.79,22.15,19.79,--,--,--,--,--,21.87,23.58, 19.79, 28.79, 9.00, 4.666533
1422, 2024/3/28 23:25:37, 1567.42, 28.78,22.16,19.82,--,--,--,--,--,21.87,23.59, 19.82, 28.78, 8.96, 4.647251
1423, 2024/3/28 23:25:38, 1568.42, 28.81,22.15,19.79,--,--,--,--,--,21.86,23.58, 19.79, 28.81, 9.02, 4.677705
1424, 2024/3/28 23:25:39, 1569.42, 28.89,22.20,19.80,--,--,--,--,--,21.88,23.63, 19.80, 28.89, 9.09, 4.710701
1425, 2024/3/28 23:25:40, 1570.43, 28.95,22.21,19.82,--,--,--,--,--,21.88,23.66, 19.82, 28.95, 9.13, 4.734565
